op_type,key,latency_ms,status_code,ok,stale,write_read_gap_ms,node
read,key-0036,1.204,404,True,False,,http://localhost:8003
read,key-0075,1.088,404,True,True,,http://localhost:8005
read,key-0025,1.07,200,True,True,,http://localhost:8005
write,key-0031,1.373,201,True,,,http://localhost:8001
read,key-0031,1.388,200,True,True,0.003,http://localhost:8004
write,key-0099,1.273,201,True,,,http://localhost:8001
read,key-0099,1.557,200,True,True,0.003,http://localhost:8002
read,key-0094,3.613,200,True,False,,http://localhost:8002
read,key-0008,1.466,200,True,True,,http://localhost:8004
read,key-0009,1.252,200,True,False,,http://localhost:8003
read,key-0008,1.147,200,True,True,,http://localhost:8002
read,key-0039,1.159,404,True,False,,http://localhost:8005
read,key-0018,1.173,404,True,False,,http://localhost:8003
read,key-0049,1.292,404,True,False,,http://localhost:8002
read,key-0097,1.212,200,True,False,,http://localhost:8004
write,key-0074,1.241,201,True,,,http://localhost:8001
read,key-0074,2.185,404,True,True,0.003,http://localhost:8004
read,key-0017,1.854,200,True,False,,http://localhost:8002
read,key-0043,1.382,404,True,False,,http://localhost:8003
read,key-0080,1.299,404,True,False,,http://localhost:8002
read,key-0063,2.178,404,True,False,,http://localhost:8005
read,key-0084,1.872,200,True,False,,http://localhost:8002
read,key-0089,1.921,404,True,False,,http://localhost:8005
read,key-0009,2.718,200,True,False,,http://localhost:8003
read,key-0068,1.359,404,True,False,,http://localhost:8004
read,key-0009,1.514,200,True,False,,http://localhost:8002
read,key-0007,1.608,200,True,False,,http://localhost:8004
read,key-0021,2.563,200,True,False,,http://localhost:8004
read,key-0035,2.046,404,True,False,,http://localhost:8004
read,key-0022,1.24,404,True,False,,http://localhost:8003
read,key-0084,1.153,200,True,False,,http://localhost:8002
write,key-0093,1.287,201,True,,,http://localhost:8001
read,key-0093,1.281,404,True,True,0.003,http://localhost:8003
write,key-0030,1.025,201,True,,,http://localhost:8001
read,key-0030,1.628,404,True,True,0.002,http://localhost:8002
read,key-0031,2.214,200,True,True,,http://localhost:8004
read,key-0083,1.461,404,True,False,,http://localhost:8003
read,key-0050,1.133,404,True,False,,http://localhost:8004
write,key-0074,1.316,201,True,,,http://localhost:8001
read,key-0074,1.592,404,True,True,0.003,http://localhost:8004
write,key-0039,1.277,201,True,,,http://localhost:8001
read,key-0039,1.171,404,True,True,0.003,http://localhost:8002
read,key-0024,1.05,404,True,False,,http://localhost:8005
read,key-0088,1.111,200,True,False,,http://localhost:8002
read,key-0084,1.099,200,True,False,,http://localhost:8005
write,key-0042,1.202,201,True,,,http://localhost:8001
read,key-0042,1.166,404,True,True,0.003,http://localhost:8002
read,key-0011,1.131,404,True,False,,http://localhost:8005
read,key-0024,1.414,404,True,False,,http://localhost:8004
read,key-0024,1.514,404,True,False,,http://localhost:8004
read,key-0006,1.424,200,True,False,,http://localhost:8003
read,key-0077,1.586,200,True,False,,http://localhost:8004
read,key-0069,1.126,200,True,False,,http://localhost:8004
read,key-0036,1.14,404,True,False,,http://localhost:8004
read,key-0019,1.106,200,True,False,,http://localhost:8003
read,key-0022,1.665,404,True,False,,http://localhost:8005
read,key-0027,1.515,404,True,False,,http://localhost:8002
read,key-0098,1.457,404,True,False,,http://localhost:8002
read,key-0078,1.172,404,True,False,,http://localhost:8002
read,key-0065,1.267,200,True,False,,http://localhost:8005
read,key-0098,1.068,404,True,False,,http://localhost:8005
read,key-0064,1.122,404,True,False,,http://localhost:8005
read,key-0073,1.728,404,True,False,,http://localhost:8004
read,key-0055,1.286,200,True,False,,http://localhost:8005
write,key-0064,1.698,201,True,,,http://localhost:8001
read,key-0064,1.323,404,True,True,0.003,http://localhost:8002
read,key-0089,1.534,404,True,False,,http://localhost:8005
read,key-0022,1.522,404,True,False,,http://localhost:8002
read,key-0021,1.747,200,True,False,,http://localhost:8003
read,key-0000,2.492,200,True,False,,http://localhost:8003
read,key-0023,7.176,404,True,False,,http://localhost:8005
read,key-0020,1.513,404,True,False,,http://localhost:8002
read,key-0048,1.217,200,True,False,,http://localhost:8005
read,key-0015,1.315,200,True,False,,http://localhost:8003
read,key-0043,1.06,404,True,False,,http://localhost:8005
read,key-0088,1.153,200,True,False,,http://localhost:8002
read,key-0096,1.086,200,True,False,,http://localhost:8004
read,key-0092,1.109,404,True,False,,http://localhost:8005
read,key-0017,1.067,200,True,False,,http://localhost:8002
read,key-0050,1.083,404,True,False,,http://localhost:8002
read,key-0048,1.174,200,True,False,,http://localhost:8003
read,key-0005,1.689,404,True,False,,http://localhost:8004
read,key-0040,1.094,200,True,False,,http://localhost:8005
write,key-0052,1.157,201,True,,,http://localhost:8001
read,key-0052,1.116,200,True,True,0.002,http://localhost:8003
read,key-0013,1.111,200,True,False,,http://localhost:8005
write,key-0026,1.379,201,True,,,http://localhost:8001
read,key-0026,1.356,200,True,True,0.003,http://localhost:8004
read,key-0005,1.177,404,True,False,,http://localhost:8003
write,key-0089,1.378,201,True,,,http://localhost:8001
read,key-0089,1.327,404,True,True,0.005,http://localhost:8003
read,key-0092,1.101,404,True,False,,http://localhost:8002
read,key-0002,1.342,404,True,False,,http://localhost:8005
read,key-0020,3.692,404,True,False,,http://localhost:8005
read,key-0041,2.14,404,True,False,,http://localhost:8005
read,key-0068,1.445,404,True,False,,http://localhost:8003
read,key-0070,1.171,200,True,False,,http://localhost:8002
read,key-0072,1.06,200,True,False,,http://localhost:8005
read,key-0011,1.153,404,True,False,,http://localhost:8002
read,key-0062,1.114,200,True,False,,http://localhost:8005
read,key-0008,1.106,200,True,False,,http://localhost:8005
read,key-0046,1.03,404,True,False,,http://localhost:8002
read,key-0064,1.126,404,True,True,,http://localhost:8003
read,key-0065,1.698,200,True,False,,http://localhost:8003
read,key-0057,1.646,200,True,False,,http://localhost:8005
read,key-0062,1.539,200,True,False,,http://localhost:8003
read,key-0047,1.235,200,True,False,,http://localhost:8005
read,key-0005,1.319,404,True,False,,http://localhost:8002
read,key-0074,1.255,200,True,False,,http://localhost:8002
read,key-0083,1.097,404,True,False,,http://localhost:8003
read,key-0005,1.089,404,True,False,,http://localhost:8004
read,key-0055,1.121,200,True,False,,http://localhost:8002
read,key-0044,1.35,200,True,False,,http://localhost:8003
