op_type,key,latency_ms,status_code,ok,stale,write_read_gap_ms,node
write,key-0051,1237.876,201,True,,,http://localhost:8011
write,key-0054,1249.28,201,True,,,http://localhost:8011
write,key-0068,1229.263,201,True,,,http://localhost:8011
write,key-0033,1249.173,201,True,,,http://localhost:8011
read,key-0046,6.226,200,True,False,549368.772,http://localhost:8012
write,key-0007,1240.985,201,True,,,http://localhost:8011
write,key-0098,1235.009,201,True,,,http://localhost:8011
write,key-0040,1254.355,201,True,,,http://localhost:8011
write,key-0036,1252.737,201,True,,,http://localhost:8011
write,key-0069,1232.178,201,True,,,http://localhost:8011
write,key-0076,1238.956,201,True,,,http://localhost:8011
write,key-0054,1344.266,201,True,,,http://localhost:8011
write,key-0087,1233.123,201,True,,,http://localhost:8011
write,key-0097,1263.381,201,True,,,http://localhost:8011
write,key-0047,1223.961,201,True,,,http://localhost:8011
write,key-0012,1244.129,201,True,,,http://localhost:8011
write,key-0071,1234.994,201,True,,,http://localhost:8011
